"feedback_id","order_id","customer_id","rating","feedback_text","feedback_category","sentiment","feedback_year","feedback_month","feedback_day","day_type","area","customer_segment","orders_time","delivery_status","delivery_time_mins"
"1193824","4501870609","16082651",4,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024","7","10","Weekday","Junagadh","Regular","08:10","On Time",5
"4316711","838401679","89699655",3,"Very disappointed with the quality.","Product Quality","Negative","2023","7","23","Weekend","Darbhanga","Inactive","07:24","Slightly Delayed",15
"6658998","9587315528","66440188",2,"The order was incorrect.","Delivery","Negative","2024","8","7","Weekday","Haldia","Premium","00:05","On Time",5
"3488198","3122936945","95001589",3,"Items were missing from my order.","Customer Service","Negative","2023","5","6","Weekend","Asansol","Regular","23:07","On Time",-1
"990612","6093390755","32054313",3,"The packaging was poor.","Delivery","Negative","2023","11","24","Weekday","Raurkela Industrial Township","Regular","13:24","On Time",3
"8476626","2032956677","66932104",3,"The product met my expectations.","Product Quality","Neutral","2024","5","2","Weekday","Shahjahanpur","Premium","21:28","Slightly Delayed",7
"7821651","1488430001","67092149",2,"Items were missing from my order.","Delivery","Negative","2024","8","4","Weekend","Davanagere","Premium","15:09","Slightly Delayed",14
"6182560","615391848","65570302",3,"Very disappointed with the quality.","App Experience","Negative","2024","9","12","Weekday","Deoghar","Inactive","21:42","On Time",-4
"6953419","8686093533","30823988",5,"Will definitely order again.","Customer Service","Positive","2024","2","6","Weekday","Deoghar","Premium","05:53","On Time",-4
"3521174","7038758506","68714053",2,"Taste was not as expected.","Delivery","Negative","2023","5","8","Weekday","Nanded","New","06:18","On Time",5
"642616","2385966456","12184293",1,"Very disappointed with the quality.","Customer Service","Negative","2023","8","22","Weekday","Phagwara","Inactive","07:49","Slightly Delayed",7
"593670","259622674","61002154",4,"Very happy with the service!","Product Quality","Positive","2023","5","5","Weekday","Imphal","Regular","00:35","On Time",5
"7065647","2580381935","4394659",4,"Highly recommended!","App Experience","Positive","2024","5","5","Weekend","Pune","New","09:52","On Time",0
"1833585","5035471587","18140588",3,"It was okay, nothing special.","Customer Service","Neutral","2024","1","5","Weekday","Jalna","Regular","02:05","On Time",1
"7873851","9421270813","26844216",3,"Items were missing from my order.","Product Quality","Negative","2024","4","22","Weekday","Pali","Premium","06:03","On Time",5
"1617109","1831516625","46629917",3,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2024","3","29","Weekday","Jamshedpur","Premium","20:09","Slightly Delayed",7
"6502843","1918841793","95334407",3,"It was okay, nothing special.","Customer Service","Neutral","2024","6","17","Weekday","Cuttack","Inactive","21:03","On Time",-4
"6630115","1757159071","59094034",1,"The packaging was poor.","App Experience","Negative","2024","3","13","Weekday","Nangloi Jat","Regular","09:54","Slightly Delayed",8
"673112","7589464630","91196901",5,"Good selection of products.","Delivery","Positive","2024","7","12","Weekday","Jabalpur","Premium","13:13","Slightly Delayed",9
"1678914","1577085460","74682740",1,"Customer service was not helpful.","Delivery","Negative","2023","9","22","Weekday","Rewa","Regular","09:53","On Time",-3
"804834","2279018877","40305293",4,"Average experience, could improve.","Customer Service","Neutral","2024","6","10","Weekday","Bhatpara","Regular","14:24","Slightly Delayed",14
"212051","7431412128","96989204",4,"Average experience, could improve.","Customer Service","Neutral","2023","5","29","Weekday","Deoghar","Regular","04:05","On Time",3
"1731482","8781520615","85519349",4,"The product met my expectations.","Delivery","Neutral","2024","4","14","Weekend","Anand","New","08:14","On Time",1
"7773519","1276192882","97678578",5,"Good selection of products.","Product Quality","Positive","2024","1","8","Weekday","Loni","Regular","07:33","On Time",-3
"8808555","4065794921","85518832",5,"Excellent quality, will buy again!","Customer Service","Positive","2024","3","21","Weekday","Tezpur","Premium","11:14","Significantly Delayed",25
"6907960","1690800946","79764458",5,"Highly recommended!","Product Quality","Positive","2023","3","29","Weekday","Etawah","New","14:40","On Time",2
"6984944","877883470","1200365",3,"It was okay, nothing special.","App Experience","Neutral","2023","6","7","Weekday","Thane","Regular","13:30","Slightly Delayed",8
"2712264","7322044533","48730063",3,"The product met my expectations.","Customer Service","Neutral","2023","10","14","Weekend","Farrukhabad","New","23:38","Slightly Delayed",12
"3963629","5243163885","19275474",3,"The product met my expectations.","Delivery","Neutral","2023","5","19","Weekday","Lucknow","New","13:35","On Time",3
"4619026","4360255357","15529446",2,"Taste was not as expected.","App Experience","Negative","2023","5","14","Weekend","Haridwar","Premium","07:57","Slightly Delayed",8
"6662523","9623306038","51669263",5,"Very happy with the service!","Delivery","Positive","2023","11","10","Weekday","Avadi","Inactive","05:31","On Time",-1
"6484963","6282385286","6150721",4,"It was okay, nothing special.","Customer Service","Neutral","2023","10","28","Weekend","Panihati","New","06:44","On Time",4
"2421781","1001900652","30367559",5,"Very happy with the service!","Product Quality","Positive","2024","9","8","Weekend","Aligarh","Regular","20:08","Slightly Delayed",13
"8007377","5161988291","65618148",1,"Not worth the price I paid.","Delivery","Negative","2024","7","1","Weekday","Gandhinagar","Inactive","00:54","On Time",-5
"7614687","3597752998","37759707",1,"I had a bad experience.","Delivery","Negative","2024","4","3","Weekday","Sultan Pur Majra","Premium","13:29","On Time",0
"2818195","9074325310","35435896",2,"Very disappointed with the quality.","Customer Service","Negative","2024","4","23","Weekday","Dehradun","Premium","16:11","On Time",5
"5353483","8875965392","41395224",4,"Customer service was very helpful.","Delivery","Positive","2024","1","22","Weekday","Jalna","Regular","19:05","On Time",1
"8492311","971081962","73428596",4,"Good selection of products.","Customer Service","Positive","2024","8","29","Weekday","Kakinada","Inactive","01:39","On Time",-2
"7851227","1948332638","62323608",3,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","6","8","Weekend","Nandyal","New","17:07","On Time",5
"7389650","1785558780","18986315",3,"Customer service was not helpful.","Delivery","Negative","2024","6","28","Weekday","Bidhannagar","Premium","16:56","On Time",-4
"3902686","7590462053","18326028",4,"Customer service was very helpful.","Delivery","Positive","2024","6","26","Weekday","Ratlam","Inactive","16:29","On Time",1
"1670386","2135743860","73392739",3,"The order was incorrect.","Customer Service","Negative","2024","3","22","Weekday","Bikaner","New","08:24","On Time",5
"6315217","9851365751","12832151",1,"I had a bad experience.","App Experience","Negative","2023","10","3","Weekday","Baranagar","Inactive","16:06","On Time",-5
"6079538","9243090480","13760839",3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2023","3","21","Weekday","Guwahati","Premium","19:45","Significantly Delayed",29
"8716014","7168596454","35690581",4,"Will definitely order again.","Product Quality","Positive","2023","3","22","Weekday","Gorakhpur","Inactive","02:45","Slightly Delayed",8
"5220732","2483565595","21701991",5,"Overall good experience, thank you!","Delivery","Positive","2023","3","24","Weekday","Allahabad","New","06:16","On Time",3
"6903103","2484470052","84848018",1,"I had a bad experience.","Delivery","Negative","2024","1","9","Weekday","Alappuzha","Regular","19:29","On Time",3
"9534772","7702588270","55094848",4,"Will definitely order again.","Customer Service","Positive","2024","4","26","Weekday","Madanapalle","Premium","20:38","On Time",-3
"9734476","5992338333","9738801",5,"Items were in perfect condition.","Delivery","Positive","2023","4","3","Weekday","Nellore","Inactive","23:28","On Time",0
"3476741","9196796718","68941950",3,"Very disappointed with the quality.","App Experience","Negative","2023","7","6","Weekday","Bhusawal","New","21:46","On Time",4
"5456993","3291765954","57523973",3,"Product was damaged during delivery.","App Experience","Negative","2023","8","30","Weekday","Suryapet","New","07:00","On Time",5
"4090243","652616858","10663246",3,"The order was incorrect.","App Experience","Negative","2023","5","22","Weekday","Gandhidham","Regular","11:53","Slightly Delayed",7
"8423384","2613508245","45028365",5,"Items were in perfect condition.","Delivery","Positive","2023","12","28","Weekday","Danapur","Regular","16:43","On Time",-5
"4019989","8169361928","8241122",5,"Very fresh and well-packaged.","Delivery","Positive","2024","1","10","Weekday","Ambarnath","Inactive","15:19","On Time",4
"9879756","9395982132","58170168",2,"The order was incorrect.","Delivery","Negative","2023","7","5","Weekday","Sasaram","Premium","12:19","On Time",4
"7954510","1914701538","64722323",5,"Highly recommended!","Product Quality","Positive","2023","7","9","Weekend","Dibrugarh","New","14:00","On Time",3
"7223265","6236279358","97141762",1,"The order was incorrect.","Product Quality","Negative","2024","5","26","Weekend","Agra","Regular","05:24","Significantly Delayed",27
"6344475","2288561509","11047835",4,"Average experience, could improve.","App Experience","Neutral","2023","12","4","Weekday","Tinsukia","Regular","19:19","Slightly Delayed",7
"9332236","2010415757","43295656",3,"Delivery was late and I was unhappy.","Customer Service","Negative","2024","6","20","Weekday","Sagar","Regular","08:47","On Time",-3
"9187416","7164827734","9195970",3,"Delivery was fine, but the product could be better.","App Experience","Neutral","2023","3","16","Weekday","Karawal Nagar","New","08:10","On Time",-3
"8178959","7971819985","48511124",5,"Good selection of products.","Customer Service","Positive","2024","4","15","Weekday","Korba","Inactive","02:48","On Time",-5
"6694483","8234021674","41073776",4,"It was okay, nothing special.","Customer Service","Neutral","2024","1","29","Weekday","Meerut","Premium","10:54","On Time",3
"7297081","4274404843","48418662",1,"Not worth the price I paid.","Delivery","Negative","2024","9","30","Weekday","Machilipatnam","Premium","01:43","On Time",3
"2780635","7353519273","80761521",3,"Taste was not as expected.","Delivery","Negative","2023","9","22","Weekday","Latur","Inactive","12:58","On Time",3
"8885288","8539612501","22846435",4,"Customer service was very helpful.","Product Quality","Positive","2024","9","20","Weekday","Tezpur","Inactive","13:30","Slightly Delayed",14
"6961258","5894327065","35133191",4,"The product met my expectations.","App Experience","Neutral","2024","3","15","Weekday","Loni","Regular","13:35","Slightly Delayed",9
"2164847","77053363","74172010",4,"The product met my expectations.","App Experience","Neutral","2023","5","4","Weekday","Tadipatri","Inactive","19:19","On Time",0
"5219253","4467084478","30447453",4,"Customer service was very helpful.","Customer Service","Positive","2024","3","3","Weekend","Thanjavur","Premium","12:48","Slightly Delayed",14
"7608543","3514036230","84937877",2,"The order was incorrect.","Customer Service","Negative","2023","7","11","Weekday","Guntur","Premium","03:03","On Time",5
"6738377","4720421794","72089140",4,"Nothing to complain about, but nothing exceptional.","App Experience","Neutral","2024","1","16","Weekday","Kamarhati","Regular","06:50","Slightly Delayed",15
"4078784","3202903413","12507907",1,"Taste was not as expected.","Customer Service","Negative","2023","8","4","Weekday","Nangloi Jat","Regular","18:34","On Time",2
"4540343","6938082428","19741509",3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2024","3","8","Weekday","Vellore","Regular","20:39","Slightly Delayed",6
"4973137","9202941711","59240916",3,"The product met my expectations.","Customer Service","Neutral","2024","3","24","Weekend","Faridabad","Inactive","14:45","On Time",4
"893979","8963522960","11143197",4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023","11","2","Weekday","Bulandshahr","Regular","02:43","On Time",3
"9275465","9266835891","14207332",3,"Customer service was not helpful.","Customer Service","Negative","2024","6","13","Weekday","Aligarh","Regular","02:17","On Time",-1
"7961669","5265722064","52032226",3,"Delivery was late and I was unhappy.","Customer Service","Negative","2023","7","16","Weekend","Jodhpur","Premium","02:33","On Time",-1
"8462266","5514326011","95364457",1,"Very disappointed with the quality.","Delivery","Negative","2024","2","4","Weekend","Ramagundam","Premium","16:12","On Time",1
"492696","9578652103","34839913",5,"Very fresh and well-packaged.","App Experience","Positive","2024","3","13","Weekday","Belgaum","Regular","05:17","On Time",-3
"2078050","3559061334","79991320",3,"The product met my expectations.","Customer Service","Neutral","2023","6","9","Weekday","Kumbakonam","New","13:18","Slightly Delayed",11
"871537","637944734","60698094",4,"It was okay, nothing special.","Customer Service","Neutral","2023","4","1","Weekend","Malegaon","New","09:22","On Time",4
"1773233","7454643275","18229949",3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2024","7","14","Weekend","Danapur","Inactive","08:42","On Time",-3
"2701343","4319342350","99160348",4,"Will definitely order again.","App Experience","Positive","2024","8","27","Weekday","Siliguri","Inactive","20:15","Significantly Delayed",22
"9605309","7568450733","59518795",3,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2023","4","9","Weekend","Jodhpur","New","08:22","On Time",-3
"3469284","734744305","60698094",4,"Great prices and fast delivery!","Customer Service","Positive","2024","6","8","Weekend","Malegaon","New","11:59","On Time",3
"9538852","5233331050","85561151",3,"The packaging was poor.","Customer Service","Negative","2023","5","1","Weekday","Kanpur","Regular","16:36","On Time",3
"733284","8326867788","17939362",4,"Nothing to complain about, but nothing exceptional.","Product Quality","Neutral","2023","9","20","Weekday","Noida","Inactive","01:05","On Time",0
"2822882","8368819094","42432226",2,"Not worth the price I paid.","App Experience","Negative","2024","8","15","Weekday","Gandhinagar","Premium","02:54","On Time",-1
"1828748","8700151605","19275474",3,"Average experience, could improve.","Customer Service","Neutral","2023","8","4","Weekday","Lucknow","New","09:15","Significantly Delayed",25
"318076","6269179048","469006",4,"The product met my expectations.","Product Quality","Neutral","2023","11","11","Weekend","Begusarai","Inactive","15:50","On Time",-2
"5959696","1265254177","46378942",5,"Very fresh and well-packaged.","App Experience","Positive","2023","9","24","Weekend","Chandigarh","Premium","14:15","On Time",-2
"7955410","9858963919","40858753",5,"Very happy with the service!","App Experience","Positive","2023","7","2","Weekend","Bharatpur","Regular","06:49","Significantly Delayed",29
"400719","7279564594","91566278",4,"Average experience, could improve.","Customer Service","Neutral","2024","1","19","Weekday","Burhanpur","Premium","09:50","On Time",-4
"4253376","6983253839","62629494",4,"Items were in perfect condition.","App Experience","Positive","2024","4","3","Weekday","Jorhat","Premium","20:29","On Time",1
"893900","9479808024","62679120",1,"Not worth the price I paid.","App Experience","Negative","2023","10","16","Weekday","Siwan","Regular","05:38","On Time",-4
"7889291","3583522679","6668498",4,"Good selection of products.","Delivery","Positive","2023","9","6","Weekday","Ratlam","Inactive","11:49","On Time",1
"4541842","1923226423","39042103",3,"It was okay, nothing special.","Product Quality","Neutral","2024","7","28","Weekend","Bareilly","Regular","07:37","On Time",2
"1858937","664198080","89036169",5,"Items were in perfect condition.","Product Quality","Positive","2023","8","12","Weekend","Deoghar","Inactive","06:32","On Time",-1
"2821305","4224700084","11478478",4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","8","28","Weekday","Ahmednagar","Inactive","23:22","On Time",0
"2918812","969621016","13465850",4,"Very fresh and well-packaged.","Delivery","Positive","2024","1","23","Weekday","Danapur","Premium","19:23","On Time",5
"3919018","8178275820","55060796",4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","4","5","Weekday","Satara","New","09:50","Slightly Delayed",12
"811082","4949766982","99734256",1,"Very disappointed with the quality.","Product Quality","Negative","2024","9","11","Weekday","Ratlam","Premium","00:18","On Time",4
"3987894","5258344385","12867472",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2023","10","14","Weekend","Mehsana","Premium","17:48","On Time",4
"1037126","8101930640","92306841",2,"Items were missing from my order.","Customer Service","Negative","2023","6","12","Weekday","Rampur","New","05:44","On Time",5
"6662080","6703316563","89669139",3,"Delivery was fine, but the product could be better.","Customer Service","Neutral","2024","1","25","Weekday","Tiruppur","Premium","17:54","Slightly Delayed",15
"666838","7680297690","1705969",5,"Very fresh and well-packaged.","App Experience","Positive","2024","2","12","Weekday","Surat","Premium","06:56","On Time",2
"3384233","7256340388","30042971",5,"Excellent quality, will buy again!","Delivery","Positive","2023","10","8","Weekend","Rewa","Regular","07:25","Significantly Delayed",29
"1396423","2538269668","48778633",3,"The product met my expectations.","Product Quality","Neutral","2023","6","23","Weekday","Pimpri-Chinchwad","New","08:12","On Time",0
"2670139","7506762237","98225598",4,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2023","6","10","Weekend","Sambalpur","Premium","01:44","Significantly Delayed",23
"249410","6585436114","65895091",3,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","3","13","Weekday","Orai","Inactive","21:43","Slightly Delayed",7
"2283550","9852996866","19145354",3,"I had a bad experience.","Product Quality","Negative","2024","6","26","Weekday","Rohtak","Inactive","12:36","On Time",-5
"1186611","1991135167","46699982",1,"Items were missing from my order.","Delivery","Negative","2023","12","19","Weekday","Ulhasnagar","Inactive","20:18","On Time",1
"5655176","7765110772","33871107",5,"Very fresh and well-packaged.","Customer Service","Positive","2024","6","1","Weekend","Thiruvananthapuram","Inactive","21:54","On Time",-3
"7557234","3520718052","6856445",3,"Taste was not as expected.","App Experience","Negative","2023","7","7","Weekday","Darbhanga","New","23:42","On Time",0
"9297487","5388573375","77128325",4,"Average experience, could improve.","Delivery","Neutral","2024","3","7","Weekday","Satna","Regular","12:50","On Time",0
"6618208","8977771682","30979436",1,"The order was incorrect.","App Experience","Negative","2023","4","29","Weekend","Ozhukarai","Regular","18:14","On Time",-3
"2304442","3596900942","63349378",2,"Product was damaged during delivery.","App Experience","Negative","2023","11","3","Weekday","Mango","Regular","09:38","Slightly Delayed",13
"3413974","155295996","24517523",4,"Average experience, could improve.","Delivery","Neutral","2024","6","29","Weekend","Tirunelveli","Premium","02:58","On Time",4
"6698770","1945536198","44557943",4,"The product met my expectations.","Customer Service","Neutral","2023","5","3","Weekday","Bangalore","Inactive","14:54","On Time",4
"1790421","2550246555","38671747",4,"Good selection of products.","Product Quality","Positive","2023","4","6","Weekday","Rajahmundry","New","14:27","Slightly Delayed",8
"6707041","4287631655","6867315",3,"I had a bad experience.","Delivery","Negative","2023","11","15","Weekday","Imphal","Premium","04:16","Significantly Delayed",21
"2990320","2033683703","42989999",4,"The product met my expectations.","Product Quality","Neutral","2024","1","24","Weekday","Mahbubnagar","New","17:33","Significantly Delayed",16
"6026246","9453583714","82854537",5,"Very fresh and well-packaged.","Delivery","Positive","2023","9","1","Weekday","Varanasi","Inactive","04:15","On Time",-3
"1524623","852886125","44562310",4,"Great prices and fast delivery!","Delivery","Positive","2023","7","14","Weekday","Warangal","Inactive","01:58","On Time",-4
"384936","5705899665","4378755",3,"Nothing to complain about, but nothing exceptional.","Customer Service","Neutral","2024","5","27","Weekday","Pali","Premium","19:16","On Time",-1
"9463247","5706043483","63360864",4,"Will definitely order again.","Delivery","Positive","2024","7","17","Weekday","Bhopal","Inactive","18:55","On Time",4
"232145","5190422833","3410758",3,"It was okay, nothing special.","Customer Service","Neutral","2023","3","27","Weekday","Hazaribagh","Regular","11:28","On Time",-1
"662031","7178188501","3786105",3,"Not worth the price I paid.","App Experience","Negative","2024","4","18","Weekday","Kirari Suleman Nagar","New","13:28","On Time",-1
"6325282","2864819888","9419030",2,"Items were missing from my order.","Delivery","Negative","2024","4","19","Weekday","Avadi","Inactive","19:38","On Time",4
"5123205","7107216633","10857389",4,"It was okay, nothing special.","Product Quality","Neutral","2024","6","27","Weekday","Hindupur","Inactive","05:10","Slightly Delayed",6
"8671993","1685382357","6579892",4,"It was okay, nothing special.","Product Quality","Neutral","2023","5","4","Weekday","Silchar","Regular","18:35","Significantly Delayed",16
"3901928","7562902958","81808190",2,"Very disappointed with the quality.","App Experience","Negative","2023","6","8","Weekday","Bhusawal","Inactive","22:26","On Time",1
"4500081","2819953077","25128143",3,"It was okay, nothing special.","Product Quality","Neutral","2023","11","22","Weekday","Mahbubnagar","Premium","08:33","Slightly Delayed",12
"7629553","8453462258","2875442",3,"It was okay, nothing special.","Product Quality","Neutral","2024","2","10","Weekend","Bettiah","Premium","11:44","On Time",-4
"2027892","4605056279","23976957",4,"Average experience, could improve.","Customer Service","Neutral","2024","5","4","Weekend","Visakhapatnam","New","16:33","On Time",3
"1208750","5998035939","88324928",5,"Highly recommended!","App Experience","Positive","2024","2","22","Weekday","Alappuzha","Regular","01:21","On Time",-2
"8404079","2311501690","27698051",1,"The packaging was poor.","Product Quality","Negative","2024","3","26","Weekday","Gandhinagar","Premium","04:58","On Time",-2
"5785508","356495722","91312072",3,"Average experience, could improve.","Delivery","Neutral","2024","6","2","Weekend","Jalna","Inactive","00:20","On Time",0
"9688416","2695448838","47274329",1,"Items were missing from my order.","Customer Service","Negative","2023","6","11","Weekend","Ludhiana","New","23:54","Slightly Delayed",7
"6606588","6986791144","27692428",3,"The order was incorrect.","Product Quality","Negative","2023","9","8","Weekday","Chennai","Regular","14:24","Slightly Delayed",12
"5744159","8619571588","31456752",3,"Taste was not as expected.","Customer Service","Negative","2024","1","17","Weekday","Thanjavur","Premium","05:28","On Time",-3
"1290444","4088553674","52913011",5,"Will definitely order again.","Product Quality","Positive","2023","8","25","Weekday","Dhule","Inactive","10:14","Significantly Delayed",27
"5071299","8177907004","60757351",3,"It was okay, nothing special.","Product Quality","Neutral","2024","1","8","Weekday","Salem","Premium","21:14","Significantly Delayed",25
"2012001","8533749006","91590001",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","10","30","Weekday","Kolhapur","Premium","16:37","Slightly Delayed",8
"7516762","8694014791","48778633",3,"Delivery was fine, but the product could be better.","Delivery","Neutral","2023","8","6","Weekend","Pimpri-Chinchwad","New","05:36","Slightly Delayed",8
"8452294","6311012195","10857389",4,"Average experience, could improve.","Delivery","Neutral","2023","7","27","Weekday","Hindupur","Inactive","14:54","On Time",-2
"5386596","1312767771","26412689",3,"I had a bad experience.","Delivery","Negative","2024","9","17","Weekday","Bahraich","Regular","05:59","On Time",5
"3046652","214919848","47125914",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2024","1","6","Weekend","Kochi","Premium","07:43","On Time",5
"902714","5521682945","26303194",4,"Very fresh and well-packaged.","Product Quality","Positive","2024","7","24","Weekday","Pali","Premium","07:21","Slightly Delayed",8
"3623958","5305770811","92642745",4,"Average experience, could improve.","Delivery","Neutral","2024","10","31","Weekday","Bihar Sharif","Regular","07:17","Slightly Delayed",6
"3376281","5842420654","43307488",1,"Customer service was not helpful.","Product Quality","Negative","2024","5","6","Weekday","Bhatpara","Regular","11:58","Slightly Delayed",6
"8057785","4566893863","88739922",1,"The order was incorrect.","Product Quality","Negative","2023","10","28","Weekend","Madurai","Regular","09:34","On Time",-1
"9951202","1523729855","54730270",3,"The packaging was poor.","Product Quality","Negative","2024","9","3","Weekday","Salem","New","04:50","On Time",-1
"3155305","2899786983","31456752",3,"Not worth the price I paid.","App Experience","Negative","2023","10","24","Weekday","Thanjavur","Premium","12:09","On Time",1
"8959147","9202528884","64940409",3,"The product met my expectations.","Delivery","Neutral","2024","5","27","Weekday","Gurgaon","Inactive","13:54","Significantly Delayed",30
"5068589","4338327693","93617659",3,"It was okay, nothing special.","Delivery","Neutral","2024","5","19","Weekend","Nangloi Jat","Regular","02:21","Slightly Delayed",13
"9415572","6295686357","76533277",3,"It was okay, nothing special.","Customer Service","Neutral","2024","1","10","Weekday","Gangtok","New","07:54","On Time",-1
"419428","6396194687","61406908",5,"Good selection of products.","Customer Service","Positive","2024","1","20","Weekend","Deoghar","Regular","20:37","On Time",4
"5638774","5662786245","21409946",3,"Average experience, could improve.","Product Quality","Neutral","2023","4","21","Weekday","Bhilwara","Inactive","00:24","On Time",1
"7773683","4868150114","69761993",4,"Great prices and fast delivery!","Product Quality","Positive","2024","1","8","Weekday","Gangtok","New","03:21","Significantly Delayed",17
"7266707","502764834","96903782",4,"Excellent quality, will buy again!","App Experience","Positive","2024","8","2","Weekday","Kakinada","Regular","18:00","On Time",5
"9467403","5056125341","26040510",5,"Very fresh and well-packaged.","App Experience","Positive","2023","5","23","Weekday","Kadapa","Premium","01:52","Slightly Delayed",11
"5752697","6388618916","96511007",4,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2024","1","26","Weekday","Dindigul","New","22:01","On Time",1
"4816923","3508668494","75836905",4,"It was okay, nothing special.","Product Quality","Neutral","2024","1","25","Weekday","Ongole","Inactive","01:04","On Time",0
"2238576","5289436093","98211325",5,"Excellent quality, will buy again!","Delivery","Positive","2024","4","18","Weekday","Bhilai","Regular","13:18","Significantly Delayed",26
"8802816","7596333614","88684966",3,"Average experience, could improve.","App Experience","Neutral","2023","3","30","Weekday","Surat","New","05:26","On Time",3
"635640","6284076508","74179536",1,"Very disappointed with the quality.","Delivery","Negative","2024","7","19","Weekday","Nizamabad","Inactive","22:39","On Time",1
"3246815","340050407","68941950",5,"Customer service was very helpful.","Customer Service","Positive","2024","10","15","Weekday","Bhusawal","New","13:14","On Time",-3
"5824130","5927472701","93563435",5,"Excellent quality, will buy again!","App Experience","Positive","2024","1","12","Weekday","Nagpur","New","16:56","On Time",-2
"5232585","9216536492","58979427",2,"Taste was not as expected.","Delivery","Negative","2024","10","4","Weekday","Jalna","Premium","03:41","On Time",1
"6997740","3742662928","63971358",2,"Not worth the price I paid.","Delivery","Negative","2023","6","3","Weekend","Mau","Regular","06:52","On Time",-3
"2878840","4797768073","35782051",1,"Taste was not as expected.","App Experience","Negative","2023","7","6","Weekday","Mango","New","03:33","Significantly Delayed",18
"3232027","6767935470","70372270",3,"The order was incorrect.","App Experience","Negative","2024","4","17","Weekday","Ichalkaranji","New","01:23","On Time",1
"8676901","1963703928","77007315",3,"Average experience, could improve.","Delivery","Neutral","2024","7","6","Weekend","Satara","Premium","00:10","On Time",-3
"7147494","552470423","4394659",3,"I had a bad experience.","Customer Service","Negative","2024","2","27","Weekday","Pune","New","02:32","On Time",-4
"6455947","739434870","1603358",3,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2023","9","5","Weekday","Gandhinagar","Inactive","23:05","On Time",5
"2146818","7930373606","13494314",4,"Highly recommended!","App Experience","Positive","2023","8","9","Weekday","Mahbubnagar","Premium","22:14","On Time",5
"5918905","5374978054","64932019",4,"Great prices and fast delivery!","App Experience","Positive","2024","7","8","Weekday","Hindupur","Premium","14:00","On Time",4
"1790853","4361797433","1603358",5,"Items were in perfect condition.","Customer Service","Positive","2023","8","5","Weekend","Gandhinagar","Inactive","07:22","On Time",3
"5333878","2002067527","45166203",5,"Customer service was very helpful.","Customer Service","Positive","2023","11","6","Weekday","Proddatur","Regular","23:08","On Time",2
"4408352","4228110436","701493",3,"It was okay, nothing special.","Delivery","Neutral","2023","7","23","Weekend","Shahjahanpur","Inactive","19:21","Significantly Delayed",30
"8806220","1251118825","79592021",5,"Very happy with the service!","Delivery","Positive","2023","5","4","Weekday","Chittoor","Regular","00:13","Slightly Delayed",13
"9260645","7165265639","29265216",4,"Delivery was fine, but the product could be better.","App Experience","Neutral","2023","8","20","Weekend","Bidar","New","19:02","On Time",-5
"7871902","1255323701","51669263",2,"Delivery was late and I was unhappy.","Delivery","Negative","2024","3","6","Weekday","Avadi","Inactive","11:57","On Time",-2
"7106648","807934194","69925688",5,"Very happy with the service!","App Experience","Positive","2024","1","13","Weekend","Nandyal","Inactive","01:41","On Time",2
"679157","7968718292","54730270",4,"Items were in perfect condition.","Customer Service","Positive","2023","10","30","Weekday","Salem","New","20:00","On Time",1
"4993673","2620531979","8651281",3,"The order was incorrect.","Customer Service","Negative","2024","2","24","Weekend","Ranchi","Premium","12:40","Slightly Delayed",9
"6888989","6943430459","53636086",1,"The order was incorrect.","Product Quality","Negative","2024","10","5","Weekend","Bally","Premium","17:21","On Time",2
"7072577","5607355353","47625855",3,"Nothing to complain about, but nothing exceptional.","Delivery","Neutral","2023","6","23","Weekday","Mango","New","09:33","Significantly Delayed",21
"1802954","6696352636","54730270",5,"Excellent quality, will buy again!","Product Quality","Positive","2023","6","18","Weekend","Salem","New","15:12","Significantly Delayed",30
"2730040","9325920156","59110513",3,"Not worth the price I paid.","Product Quality","Negative","2024","10","12","Weekend","Raebareli","Inactive","10:36","Slightly Delayed",10
"6547569","2286477025","59436131",1,"Items were missing from my order.","Delivery","Negative","2023","6","2","Weekday","Imphal","New","22:03","On Time",4
"2561468","6704773223","81420960",3,"The product met my expectations.","Product Quality","Neutral","2024","7","22","Weekday","Hazaribagh","Inactive","09:39","Significantly Delayed",22
"8667253","1435353007","48281892",3,"The product met my expectations.","Product Quality","Neutral","2024","1","19","Weekday","Vellore","New","09:04","On Time",1
